_;kapitola;_;financni_misto;_;zdroj;_;pvs;paragraf;akce;_;rozpoctova_polozka;castka
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5041;Odměny za užití duševního vlastnictví;65 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5132;Ochranné pomůcky;120 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5133;Léky a zdravotnický materiál;20 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5136;Knihy, učební pomůcky a tisk;1 000 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5137;Drobný hmotný dlouhodobý majetek;1 030 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5139;Nákup materiálu jinde nezařazený;2 900 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5151;Studená voda;660 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5152;Teplo;750 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5153;Plyn;5 000 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5154;Elektrická energie;6 300 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5156;Pohonné hmoty a maziva;680 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5161;Služby pošt;180 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5162;Služby telekomunikací a radiokomunikací;2 640 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5163;Služby peněžních ústavů;155 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5164;Nájemné;800 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5166;Konzultační, poradenské a právní služby;65 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5167;Služby školení a vzdělávání;230 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5169;Nákup ostatních služeb;14 700 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5171;Opravy a udržování;3 749 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5172;Programové vybavení;275 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5173;Cestovné (tuzemské i zahraniční);250 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5175;Pohoštění;70 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5176;Účastnické poplatky na konference;30 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5177;Nákup uměleckých předmětů;155 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5192;Poskytnuté neinvestiční příspěvky a náhrady (část);450 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;507 130
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5362;Platby daní a poplatků státnímu rozpočtu;46 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5424;Náhrady mezd v době nemoci;350 000
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;Výsledek;;112 024 550
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;1100000;SR – základní;5030050011;Výsledek;;;;;113 544 550
314;Ministerstvo vnitra;3140029;Moravský zemský archiv v Brně;Výsledek;;;;;;;;113 544 550
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;114V033004018;Osobní služební automobil;6123;Dopravní prostředky;500 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;114V033004018;Osobní služební automobil;Výsledek;;500 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;33 941 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5021;Ostatní osobní výdaje;1 225 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;8 485 250
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;3 054 690
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5132;Ochranné pomůcky;50 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5136;Knihy, učební pomůcky a tisk;150 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5137;Drobný hmotný dlouhodobý majetek;590 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5139;Nákup materiálu jinde nezařazený;1 314 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5151;Studená voda;390 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5152;Teplo;690 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5153;Plyn;690 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5154;Elektrická energie;5 100 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5156;Pohonné hmoty a maziva;390 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5161;Služby pošt;110 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5162;Služby telekomunikací a radiokomunikací;960 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5163;Služby peněžních ústavů;52 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5164;Nájemné;1 120 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5166;Konzultační, poradenské a právní služby;70 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5167;Služby školení a vzdělávání;30 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5169;Nákup ostatních služeb;2 480 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5171;Opravy a udržování;2 310 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5172;Programové vybavení;100 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5173;Cestovné (tuzemské i zahraniční);110 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5175;Pohoštění;30 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5177;Nákup uměleckých předmětů;15 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;339 410
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5424;Náhrady mezd v době nemoci;100 000
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;Výsledek;;63 896 350
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;1100000;SR – základní;5030050011;Výsledek;;;;;64 396 350
314;Ministerstvo vnitra;3140030;Státní oblastní archiv v Zámrsku;Výsledek;;;;;;;;64 396 350
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;114V032004020;Rekonstrukce střechy v SOkA Rakovník;6121;Budovy, haly a stavby;3 400 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;114V032004020;Rekonstrukce střechy v SOkA Rakovník;Výsledek;;3 400 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;114V033004019;Víceúčelový automobil;6123;Dopravní prostředky;350 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;114V033004019;Víceúčelový automobil;Výsledek;;350 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;36 353 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5021;Ostatní osobní výdaje;1 750 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;9 088 250
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;3 271 770
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5132;Ochranné pomůcky;44 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5133;Léky a zdravotnický materiál;10 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5136;Knihy, učební pomůcky a tisk;140 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5137;Drobný hmotný dlouhodobý majetek;100 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5139;Nákup materiálu jinde nezařazený;1 775 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5151;Studená voda;300 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5152;Teplo;900 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5153;Plyn;2 800 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5154;Elektrická energie;3 800 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5156;Pohonné hmoty a maziva;400 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5161;Služby pošt;100 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5162;Služby telekomunikací a radiokomunikací;550 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5164;Nájemné;1 020 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5167;Služby školení a vzdělávání;80 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5169;Nákup ostatních služeb;6 498 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5171;Opravy a udržování;486 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5173;Cestovné (tuzemské i zahraniční);142 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5175;Pohoštění;20 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5176;Účastnické poplatky na konference;30 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;363 530
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;5424;Náhrady mezd v době nemoci;200 000
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;621100;#;Nepřiřazeno;Výsledek;;70 221 550
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;1100000;SR – základní;5030050011;Výsledek;;;;;73 971 550
314;Ministerstvo vnitra;3140031;Státní oblastní archiv v Praze;Výsledek;;;;;;;;73 971 550
314;Ministerstvo vnitra;3140032;ČR - Státní oblastní archiv v Litoměřicích;1100000;SR – základní;5030050011;621100;114V032004009;Laboratorní digestoř pro SOkA Liberec;6121;Budovy, haly a stavby;130 000
314;Ministerstvo vnitra;3140032;ČR - Státní oblastní archiv v Litoměřicích;1100000;SR – základní;5030050011;621100;114V032004009;Laboratorní digestoř pro SOkA Liberec;Výsledek;;130 000
314;Ministerstvo vnitra;3140032;ČR - Státní oblastní archiv v Litoměřicích;1100000;SR – základní;5030050011;621100;114V032004010;Rekonstrukce výměníkové stanice v SOkA Most;6121;Budovy, haly a stavby;500 000
314;Ministerstvo vnitra;3140032;ČR - Státní oblastní archiv v Litoměřicích;1100000;SR – základní;5030050011;621100;114V032004010;Rekonstrukce výměníkové stanice v SOkA Most;Výsledek;;500 000
314;Ministerstvo vnitra;3140032;ČR - Státní oblastní archiv v Litoměřicích;1100000;SR – základní;5030050011;621100;114V032004011;Vybudování vodovodní přípojky pro SOA Most;6121;Budovy, haly a stavby;100 000
314;Ministerstvo vnitra;3140032;ČR - Státní oblastní archiv v Litoměřicích;1100000;SR – základní;5030050011;621100;114V032004011;Vybudování vodovodní přípojky pro SOA Most;Výsledek;;100 000
